customer_id,gender,age_group,membership_type,preferred_sport,city
11911,Male,46+,Premium,Badminton,Mumbai
11912,Male,18-25,Basic,Squash,Powai
11913,Male,36-45,Premium,Table Tennis,Thane
11914,Male,18-25,Basic,Tennis,Kalyan
11915,Female,18-25,Basic,Badminton,Kalyan
11916,Male,36-45,Premium,Squash,Mumbai
11917,Female,36-45,Basic,Tennis,Thane
11918,Male,26-35,Premium,Badminton,Kalyan
11919,Male,36-45,Basic,Table Tennis,Navi Mumbai
11920,Male,26-35,Basic,Padel,Kalyan
11921,Male,26-35,Elite,Badminton,Thane
11922,Male,36-45,Basic,Squash,Thane
11923,Female,26-35,Premium,Padel,Navi Mumbai
11924,Male,36-45,Basic,Tennis,Navi Mumbai
11925,Male,18-25,Basic,Squash,Dombivli
11926,Male,18-25,Basic,Squash,Mumbai
11927,Male,26-35,Basic,Tennis,Dombivli
11928,Male,46+,Premium,Padel,Thane
11929,Male,26-35,Elite,Tennis,Mulund
11930,Male,46+,Basic,Padel,Thane
11931,Male,26-35,Basic,Table Tennis,Powai
11932,Male,26-35,Premium,Pickleball,Thane
11933,Male,26-35,Premium,Pickleball,Kalyan
11934,Male,46+,Premium,Pickleball,Powai
11935,Male,26-35,Basic,Badminton,Powai
11936,Female,26-35,Basic,Squash,Mulund
11937,Male,46+,Elite,Squash,Mumbai
11938,Female,36-45,Premium,Table Tennis,Kalyan
11939,Female,46+,Premium,Pickleball,Dombivli
11940,Female,26-35,Basic,Squash,Dombivli
11941,Male,26-35,Premium,Table Tennis,Powai
11942,Female,46+,Basic,Badminton,Dombivli
11943,Male,26-35,Basic,Padel,Powai
11944,Male,18-25,Premium,Table Tennis,Dombivli
11945,Male,46+,Basic,Padel,Thane
11946,Male,18-25,Premium,Padel,Thane
11947,Male,18-25,Premium,Padel,Mumbai
11948,Male,18-25,Basic,Padel,Navi Mumbai
11949,Male,36-45,Basic,Padel,Thane
11950,Male,26-35,Basic,Tennis,Navi Mumbai
11951,Female,46+,Basic,Badminton,Mulund
11952,Female,26-35,Basic,Badminton,Thane
11953,Female,36-45,Premium,Table Tennis,Kalyan
11954,Female,36-45,Premium,Table Tennis,Navi Mumbai
11955,Female,18-25,Basic,Table Tennis,Navi Mumbai
11956,Male,18-25,Premium,Table Tennis,Powai
11957,Male,26-35,Basic,Pickleball,Mumbai
11958,Female,36-45,Premium,Badminton,Powai
11959,Female,46+,Premium,Table Tennis,Kalyan
11960,Male,26-35,Premium,Pickleball,Dombivli
11961,Male,46+,Premium,Squash,Navi Mumbai
11962,Female,46+,Basic,Padel,Dombivli
11963,Male,46+,Premium,Padel,Dombivli
11964,Male,36-45,Premium,Badminton,Powai
11965,Female,36-45,Basic,Squash,Kalyan
11966,Male,18-25,Premium,Pickleball,Mumbai
11967,Female,18-25,Basic,Pickleball,Mulund
11968,Male,18-25,Basic,Squash,Mulund
11969,Male,46+,Basic,Squash,Mulund
11970,Male,36-45,Basic,Tennis,Navi Mumbai
11971,Female,26-35,Basic,Tennis,Thane
11972,Female,36-45,Basic,Tennis,Kalyan
11973,Female,18-25,Premium,Tennis,Mumbai
11974,Female,18-25,Basic,Tennis,Dombivli
11975,Female,18-25,Basic,Table Tennis,Dombivli
11976,Male,26-35,Premium,Squash,Mumbai
11977,Female,46+,Premium,Padel,Kalyan
11978,Male,36-45,Basic,Badminton,Navi Mumbai
11979,Male,26-35,Premium,Squash,Kalyan
11980,Male,36-45,Premium,Badminton,Mumbai
11981,Male,26-35,Basic,Badminton,Mulund
11982,Male,26-35,Basic,Table Tennis,Kalyan
11983,Female,46+,Basic,Pickleball,Mulund
11984,Male,18-25,Basic,Pickleball,Thane
11985,Female,46+,Basic,Tennis,Mulund
11986,Male,36-45,Premium,Padel,Powai
11987,Female,46+,Basic,Table Tennis,Dombivli
11988,Male,46+,Elite,Pickleball,Powai
11989,Male,26-35,Basic,Pickleball,Kalyan
11990,Male,46+,Basic,Squash,Thane
11991,Female,18-25,Basic,Squash,Navi Mumbai
11992,Female,46+,Basic,Pickleball,Navi Mumbai
11993,Female,26-35,Basic,Tennis,Kalyan
11994,Male,36-45,Basic,Squash,Thane
11995,Male,46+,Elite,Tennis,Navi Mumbai
11996,Female,18-25,Basic,Tennis,Dombivli
11997,Male,36-45,Basic,Squash,Thane
11998,Male,46+,Elite,Padel,Powai
11999,Female,26-35,Basic,Table Tennis,Navi Mumbai
12000,Female,18-25,Basic,Padel,Navi Mumbai
12001,Male,18-25,Premium,Tennis,Mumbai
12002,Female,46+,Premium,Squash,Thane
12003,Male,18-25,Premium,Padel,Mulund
12004,Female,26-35,Basic,Badminton,Kalyan
12005,Male,46+,Basic,Badminton,Thane
12006,Female,26-35,Basic,Padel,Mulund
12007,Male,18-25,Basic,Tennis,Mumbai
12008,Female,36-45,Elite,Squash,Powai
12009,Female,26-35,Basic,Pickleball,Navi Mumbai
12010,Male,46+,Basic,Table Tennis,Navi Mumbai
12011,Female,46+,Basic,Tennis,Thane
12012,Male,18-25,Basic,Squash,Mulund
12013,Male,46+,Basic,Padel,Thane
12014,Male,46+,Basic,Table Tennis,Navi Mumbai
12015,Male,18-25,Premium,Squash,Dombivli
12016,Male,46+,Basic,Table Tennis,Dombivli
12017,Male,46+,Premium,Squash,Mulund
12018,Male,36-45,Premium,Squash,Powai
12019,Male,26-35,Basic,Pickleball,Powai
12020,Male,46+,Premium,Squash,Navi Mumbai
12021,Female,26-35,Basic,Pickleball,Mulund
12022,Female,18-25,Basic,Padel,Thane
12023,Male,36-45,Basic,Padel,Mumbai
12024,Male,18-25,Basic,Table Tennis,Navi Mumbai
12025,Female,18-25,Basic,Table Tennis,Mulund
12026,Female,46+,Basic,Padel,Thane
12027,Male,18-25,Basic,Badminton,Navi Mumbai
12028,Male,18-25,Basic,Tennis,Mumbai
12029,Male,46+,Basic,Squash,Kalyan
12030,Male,36-45,Basic,Pickleball,Navi Mumbai
12031,Male,46+,Basic,Pickleball,Thane
12032,Male,18-25,Basic,Table Tennis,Mulund
12033,Female,26-35,Basic,Badminton,Mumbai
12034,Male,36-45,Premium,Table Tennis,Powai
12035,Female,26-35,Basic,Pickleball,Mulund
12036,Female,18-25,Basic,Padel,Navi Mumbai
12037,Female,36-45,Basic,Tennis,Dombivli
12038,Male,46+,Basic,Squash,Mulund
12039,Female,36-45,Basic,Padel,Navi Mumbai
12040,Male,18-25,Premium,Table Tennis,Powai
12041,Male,36-45,Basic,Squash,Mumbai
12042,Male,26-35,Premium,Squash,Navi Mumbai
12043,Female,46+,Basic,Squash,Thane
12044,Male,18-25,Premium,Pickleball,Kalyan
12045,Male,26-35,Basic,Table Tennis,Mumbai
12046,Male,36-45,Basic,Badminton,Dombivli
12047,Female,46+,Premium,Pickleball,Dombivli
12048,Female,26-35,Premium,Pickleball,Dombivli
12049,Male,46+,Premium,Table Tennis,Mumbai
12050,Male,26-35,Premium,Table Tennis,Mulund
12051,Male,26-35,Basic,Badminton,Powai
12052,Male,36-45,Premium,Squash,Mulund
12053,Male,18-25,Premium,Pickleball,Thane
12054,Female,18-25,Basic,Badminton,Dombivli
12055,Male,36-45,Premium,Padel,Dombivli
12056,Male,18-25,Basic,Table Tennis,Kalyan
12057,Female,46+,Premium,Badminton,Kalyan
12058,Female,26-35,Basic,Tennis,Mulund
12059,Male,46+,Elite,Table Tennis,Dombivli
12060,Male,36-45,Basic,Padel,Mumbai
12061,Male,18-25,Basic,Pickleball,Mulund
12062,Male,36-45,Premium,Badminton,Powai
12063,Female,46+,Basic,Tennis,Mumbai
12064,Male,46+,Basic,Pickleball,Mulund
12065,Female,46+,Premium,Table Tennis,Powai
12066,Female,36-45,Premium,Badminton,Dombivli
12067,Female,18-25,Basic,Squash,Navi Mumbai
12068,Male,46+,Elite,Pickleball,Kalyan
12069,Male,26-35,Basic,Table Tennis,Powai
12070,Male,26-35,Premium,Table Tennis,Mumbai
12071,Female,26-35,Basic,Padel,Kalyan
12072,Female,46+,Basic,Table Tennis,Powai
12073,Male,46+,Basic,Padel,Powai
12074,Female,36-45,Basic,Squash,Mumbai
12075,Female,36-45,Basic,Table Tennis,Powai
12076,Male,18-25,Premium,Table Tennis,Powai
12077,Male,46+,Basic,Padel,Dombivli
12078,Male,46+,Basic,Tennis,Mulund
12079,Male,26-35,Elite,Padel,Mulund
12080,Male,36-45,Premium,Tennis,Navi Mumbai
12081,Male,46+,Elite,Squash,Mulund
12082,Male,36-45,Basic,Table Tennis,Mulund
12083,Female,46+,Basic,Pickleball,Dombivli
12084,Male,26-35,Basic,Pickleball,Thane
12085,Male,26-35,Basic,Squash,Thane
12086,Female,26-35,Elite,Pickleball,Powai
12087,Female,46+,Basic,Padel,Powai
12088,Male,46+,Basic,Pickleball,Thane
12089,Male,26-35,Basic,Padel,Thane
12090,Male,18-25,Premium,Pickleball,Powai
12091,Male,36-45,Basic,Table Tennis,Thane
12092,Male,36-45,Premium,Padel,Mumbai
12093,Male,18-25,Premium,Pickleball,Thane
12094,Female,46+,Premium,Badminton,Dombivli
12095,Male,18-25,Basic,Pickleball,Mulund
12096,Male,46+,Basic,Squash,Kalyan
12097,Male,18-25,Premium,Badminton,Dombivli
12098,Male,18-25,Premium,Pickleball,Powai
12099,Male,46+,Premium,Padel,Mulund
12100,Male,26-35,Basic,Padel,Dombivli
12101,Male,36-45,Premium,Pickleball,Kalyan
12102,Male,46+,Premium,Table Tennis,Kalyan
12103,Male,18-25,Basic,Padel,Mulund
12104,Male,36-45,Basic,Badminton,Navi Mumbai
12105,Male,26-35,Premium,Tennis,Kalyan
12106,Male,26-35,Premium,Tennis,Thane
12107,Male,26-35,Basic,Table Tennis,Mumbai
12108,Male,46+,Basic,Table Tennis,Thane
12109,Male,18-25,Basic,Badminton,Mulund
12110,Female,36-45,Premium,Tennis,Mulund
12111,Male,18-25,Premium,Table Tennis,Mumbai
12112,Male,46+,Premium,Badminton,Navi Mumbai
12113,Male,26-35,Basic,Pickleball,Dombivli
12114,Male,18-25,Premium,Badminton,Mumbai
12115,Male,36-45,Basic,Padel,Powai
12116,Male,46+,Basic,Padel,Powai
12117,Male,18-25,Premium,Tennis,Thane
12118,Female,36-45,Basic,Table Tennis,Navi Mumbai
12119,Male,26-35,Elite,Table Tennis,Mumbai
12120,Female,18-25,Basic,Tennis,Mulund
12121,Female,18-25,Premium,Tennis,Dombivli
12122,Male,26-35,Basic,Padel,Kalyan
12123,Male,26-35,Basic,Tennis,Navi Mumbai
12124,Male,18-25,Basic,Pickleball,Dombivli
12125,Male,46+,Basic,Badminton,Navi Mumbai
12126,Male,18-25,Basic,Pickleball,Kalyan
12127,Male,46+,Basic,Squash,Dombivli
12128,Female,26-35,Basic,Tennis,Thane
12129,Female,18-25,Basic,Tennis,Mumbai
12130,Female,36-45,Basic,Table Tennis,Dombivli
12131,Male,46+,Premium,Padel,Thane
12132,Female,46+,Basic,Table Tennis,Mulund
12133,Female,36-45,Basic,Badminton,Navi Mumbai
12134,Male,26-35,Basic,Squash,Thane
12135,Female,18-25,Basic,Squash,Mumbai
12136,Male,18-25,Basic,Table Tennis,Powai
12137,Male,36-45,Basic,Padel,Powai
12138,Female,36-45,Basic,Tennis,Powai
12139,Female,18-25,Basic,Tennis,Mumbai
12140,Male,36-45,Basic,Tennis,Navi Mumbai
12141,Male,18-25,Basic,Squash,Kalyan
12142,Female,18-25,Basic,Squash,Powai
12143,Male,46+,Premium,Tennis,Mumbai
12144,Female,26-35,Basic,Tennis,Kalyan
12145,Female,18-25,Premium,Padel,Navi Mumbai
12146,Male,36-45,Premium,Table Tennis,Powai
12147,Male,26-35,Basic,Tennis,Dombivli
12148,Male,46+,Basic,Tennis,Mumbai
12149,Female,18-25,Basic,Pickleball,Mumbai
12150,Male,18-25,Basic,Tennis,Navi Mumbai
12151,Female,26-35,Basic,Badminton,Kalyan
12152,Female,26-35,Basic,Squash,Thane
12153,Male,26-35,Basic,Squash,Mumbai
12154,Male,18-25,Premium,Pickleball,Powai
12155,Female,46+,Premium,Tennis,Powai
12156,Female,18-25,Premium,Squash,Mulund
12157,Male,18-25,Premium,Pickleball,Dombivli
12158,Female,18-25,Basic,Table Tennis,Dombivli
12159,Female,46+,Premium,Squash,Dombivli
12160,Male,36-45,Elite,Badminton,Thane
12161,Male,46+,Basic,Pickleball,Mumbai
12162,Female,18-25,Basic,Squash,Navi Mumbai
12163,Male,18-25,Basic,Padel,Thane
12164,Female,36-45,Basic,Badminton,Powai
12165,Female,36-45,Premium,Table Tennis,Dombivli
12166,Male,46+,Basic,Padel,Thane
12167,Male,26-35,Basic,Pickleball,Kalyan
12168,Male,18-25,Premium,Pickleball,Navi Mumbai
12169,Female,26-35,Elite,Pickleball,Mulund
12170,Female,36-45,Basic,Squash,Mulund
12171,Male,36-45,Premium,Tennis,Mulund
12172,Male,18-25,Basic,Pickleball,Thane
12173,Male,18-25,Basic,Squash,Powai
12174,Male,18-25,Basic,Tennis,Kalyan
12175,Male,36-45,Premium,Tennis,Dombivli
12176,Female,26-35,Basic,Pickleball,Kalyan
12177,Male,18-25,Premium,Padel,Mumbai
12178,Female,36-45,Basic,Badminton,Mulund
12179,Male,26-35,Premium,Squash,Thane
12180,Female,36-45,Premium,Squash,Powai
12181,Female,18-25,Basic,Padel,Mulund
12182,Female,18-25,Basic,Tennis,Kalyan
12183,Female,46+,Elite,Badminton,Kalyan
12184,Male,46+,Basic,Pickleball,Navi Mumbai
12185,Male,18-25,Basic,Badminton,Thane
12186,Male,26-35,Basic,Pickleball,Mumbai
12187,Male,46+,Basic,Squash,Mulund
12188,Male,46+,Basic,Padel,Mumbai
12189,Male,18-25,Premium,Badminton,Powai
12190,Male,36-45,Premium,Table Tennis,Powai
12191,Female,36-45,Basic,Squash,Powai
12192,Male,18-25,Basic,Padel,Navi Mumbai
12193,Male,18-25,Basic,Badminton,Mumbai
12194,Male,36-45,Basic,Tennis,Mumbai
12195,Female,46+,Basic,Tennis,Mulund
12196,Male,18-25,Basic,Badminton,Mumbai
12197,Female,26-35,Basic,Pickleball,Navi Mumbai
12198,Male,46+,Elite,Squash,Dombivli
12199,Male,36-45,Basic,Tennis,Navi Mumbai
12200,Male,18-25,Basic,Tennis,Navi Mumbai
12201,Male,46+,Premium,Badminton,Dombivli
12202,Male,26-35,Basic,Squash,Powai
12203,Male,46+,Basic,Badminton,Powai
12204,Female,46+,Basic,Padel,Dombivli
12205,Male,18-25,Basic,Badminton,Navi Mumbai
12206,Male,26-35,Elite,Pickleball,Mumbai
12207,Male,18-25,Basic,Tennis,Dombivli
12208,Male,18-25,Premium,Padel,Powai
12209,Female,36-45,Elite,Pickleball,Kalyan
12210,Male,36-45,Basic,Table Tennis,Kalyan
12211,Female,46+,Basic,Padel,Kalyan
12212,Female,36-45,Basic,Tennis,Thane
12213,Male,26-35,Basic,Badminton,Navi Mumbai
12214,Female,46+,Premium,Padel,Navi Mumbai
12215,Female,18-25,Basic,Tennis,Dombivli
12216,Male,36-45,Basic,Table Tennis,Dombivli
12217,Female,36-45,Elite,Table Tennis,Kalyan
12218,Male,26-35,Basic,Squash,Navi Mumbai
12219,Male,46+,Elite,Tennis,Dombivli
12220,Female,26-35,Basic,Tennis,Mulund
12221,Female,26-35,Basic,Table Tennis,Thane
12222,Female,36-45,Basic,Table Tennis,Kalyan
12223,Male,18-25,Basic,Pickleball,Navi Mumbai
12224,Female,36-45,Basic,Badminton,Dombivli
12225,Male,26-35,Basic,Pickleball,Navi Mumbai
12226,Male,26-35,Basic,Badminton,Dombivli
12227,Male,46+,Basic,Pickleball,Powai
12228,Female,26-35,Basic,Pickleball,Mulund
12229,Male,36-45,Basic,Padel,Thane
12230,Male,46+,Basic,Pickleball,Mumbai
12231,Female,46+,Basic,Table Tennis,Navi Mumbai
12232,Female,36-45,Premium,Padel,Thane
12233,Male,36-45,Basic,Badminton,Dombivli
12234,Male,36-45,Basic,Pickleball,Dombivli
12235,Male,18-25,Premium,Tennis,Dombivli
12236,Male,46+,Basic,Badminton,Navi Mumbai
12237,Female,46+,Basic,Badminton,Dombivli
12238,Male,46+,Premium,Pickleball,Thane
12239,Female,26-35,Basic,Padel,Thane
12240,Female,36-45,Premium,Padel,Thane
12241,Female,26-35,Basic,Table Tennis,Mulund
12242,Female,46+,Basic,Table Tennis,Thane
12243,Male,18-25,Basic,Badminton,Dombivli
12244,Female,18-25,Premium,Table Tennis,Navi Mumbai
12245,Female,36-45,Basic,Squash,Thane
12246,Male,46+,Premium,Badminton,Mulund
12247,Female,46+,Premium,Padel,Dombivli
12248,Female,26-35,Basic,Badminton,Navi Mumbai
12249,Female,36-45,Basic,Tennis,Powai
12250,Male,46+,Basic,Pickleball,Navi Mumbai
12251,Female,36-45,Basic,Padel,Navi Mumbai
12252,Male,26-35,Basic,Pickleball,Dombivli
12253,Male,36-45,Elite,Padel,Mulund
12254,Female,26-35,Basic,Table Tennis,Mulund
12255,Male,18-25,Premium,Table Tennis,Mumbai
12256,Male,26-35,Premium,Table Tennis,Dombivli
12257,Female,18-25,Basic,Table Tennis,Powai
12258,Female,36-45,Basic,Tennis,Powai
12259,Female,18-25,Basic,Padel,Powai
12260,Male,46+,Premium,Squash,Kalyan
12261,Female,46+,Basic,Badminton,Powai
12262,Female,26-35,Elite,Tennis,Mulund
12263,Female,46+,Basic,Tennis,Thane
12264,Male,36-45,Basic,Squash,Dombivli
12265,Male,36-45,Basic,Tennis,Kalyan
12266,Female,26-35,Premium,Padel,Kalyan
12267,Male,18-25,Basic,Padel,Mulund
12268,Female,36-45,Basic,Squash,Mumbai
12269,Male,26-35,Premium,Badminton,Mulund
12270,Male,46+,Basic,Table Tennis,Dombivli
12271,Female,18-25,Premium,Padel,Thane
12272,Male,36-45,Premium,Table Tennis,Navi Mumbai
12273,Male,36-45,Basic,Padel,Navi Mumbai
12274,Female,18-25,Basic,Pickleball,Kalyan
12275,Female,46+,Premium,Squash,Mumbai
12276,Female,26-35,Elite,Table Tennis,Mumbai
12277,Male,26-35,Basic,Squash,Powai
12278,Male,26-35,Elite,Tennis,Powai
12279,Male,46+,Premium,Pickleball,Mulund
12280,Female,36-45,Elite,Squash,Navi Mumbai
12281,Male,46+,Basic,Pickleball,Mulund
12282,Female,18-25,Basic,Squash,Dombivli
12283,Male,26-35,Basic,Padel,Dombivli
12284,Male,46+,Basic,Pickleball,Mumbai
12285,Male,26-35,Basic,Pickleball,Dombivli
12286,Male,46+,Basic,Tennis,Kalyan
12287,Female,36-45,Basic,Pickleball,Mumbai
12288,Male,36-45,Premium,Pickleball,Powai
12289,Female,36-45,Elite,Pickleball,Mulund
12290,Male,26-35,Basic,Padel,Navi Mumbai
12291,Female,46+,Basic,Pickleball,Thane
12292,Female,26-35,Basic,Padel,Navi Mumbai
12293,Female,36-45,Premium,Pickleball,Powai
12294,Male,18-25,Basic,Squash,Powai
12295,Female,36-45,Basic,Pickleball,Mumbai
12296,Male,18-25,Premium,Pickleball,Dombivli
12297,Female,26-35,Basic,Padel,Mumbai
12298,Female,46+,Basic,Tennis,Navi Mumbai
12299,Female,36-45,Basic,Pickleball,Mulund
12300,Male,18-25,Basic,Pickleball,Thane
12301,Male,26-35,Basic,Padel,Powai
12302,Female,18-25,Basic,Padel,Thane
12303,Male,18-25,Basic,Tennis,Kalyan
12304,Male,46+,Premium,Padel,Mumbai
12305,Female,36-45,Premium,Padel,Kalyan
12306,Male,26-35,Basic,Tennis,Thane
12307,Male,36-45,Premium,Badminton,Powai
12308,Male,18-25,Basic,Pickleball,Thane
12309,Male,18-25,Basic,Squash,Kalyan
12310,Female,26-35,Basic,Squash,Mumbai
12311,Male,36-45,Basic,Pickleball,Dombivli
12312,Female,46+,Elite,Table Tennis,Kalyan
12313,Male,36-45,Premium,Tennis,Powai
12314,Male,26-35,Premium,Squash,Mumbai
12315,Male,46+,Premium,Table Tennis,Mulund
12316,Male,18-25,Basic,Padel,Powai
12317,Female,26-35,Basic,Pickleball,Thane
12318,Female,18-25,Basic,Table Tennis,Navi Mumbai
12319,Male,26-35,Basic,Pickleball,Thane
12320,Female,18-25,Basic,Badminton,Mumbai
12321,Male,36-45,Basic,Tennis,Powai
12322,Male,26-35,Basic,Squash,Powai
12323,Female,26-35,Basic,Badminton,Thane
12324,Female,18-25,Premium,Table Tennis,Dombivli
12325,Male,36-45,Elite,Tennis,Mumbai
12326,Female,26-35,Basic,Tennis,Powai
12327,Male,36-45,Basic,Squash,Navi Mumbai
12328,Male,46+,Basic,Table Tennis,Mumbai
12329,Male,26-35,Basic,Table Tennis,Navi Mumbai
12330,Male,26-35,Basic,Squash,Mumbai
12331,Male,26-35,Basic,Tennis,Mulund
12332,Female,46+,Premium,Tennis,Dombivli
12333,Male,18-25,Premium,Pickleball,Kalyan
12334,Female,26-35,Basic,Table Tennis,Powai
12335,Male,26-35,Basic,Squash,Kalyan
12336,Female,18-25,Basic,Badminton,Powai
12337,Male,36-45,Basic,Padel,Thane
12338,Male,46+,Basic,Pickleball,Mulund
12339,Male,18-25,Basic,Padel,Mumbai
12340,Male,18-25,Basic,Pickleball,Mulund
12341,Female,36-45,Premium,Table Tennis,Navi Mumbai
12342,Female,46+,Basic,Badminton,Kalyan
12343,Male,46+,Elite,Badminton,Navi Mumbai
12344,Female,36-45,Basic,Padel,Dombivli
12345,Male,26-35,Basic,Padel,Mumbai
12346,Female,18-25,Basic,Pickleball,Mumbai
12347,Female,26-35,Basic,Pickleball,Dombivli
12348,Male,26-35,Basic,Tennis,Navi Mumbai
12349,Male,36-45,Premium,Table Tennis,Powai
12350,Male,26-35,Premium,Squash,Kalyan
12351,Female,26-35,Premium,Squash,Mulund
12352,Female,26-35,Premium,Padel,Dombivli
12353,Male,26-35,Basic,Squash,Mumbai
12354,Male,36-45,Premium,Padel,Powai
12355,Male,46+,Basic,Tennis,Kalyan
12356,Female,46+,Basic,Table Tennis,Mulund
12357,Male,26-35,Basic,Table Tennis,Mulund
12358,Female,46+,Basic,Tennis,Kalyan
12359,Male,26-35,Basic,Tennis,Dombivli
12360,Male,26-35,Basic,Table Tennis,Powai
12361,Male,46+,Basic,Table Tennis,Powai
12362,Female,26-35,Basic,Badminton,Navi Mumbai
12363,Male,18-25,Basic,Table Tennis,Mumbai
12364,Male,46+,Basic,Squash,Dombivli
12365,Female,36-45,Basic,Squash,Thane
12366,Male,46+,Premium,Padel,Powai
12367,Female,18-25,Basic,Squash,Mulund
12368,Female,36-45,Premium,Padel,Thane
12369,Male,36-45,Basic,Tennis,Mulund
12370,Male,46+,Basic,Squash,Navi Mumbai
12371,Male,46+,Premium,Padel,Thane
12372,Female,36-45,Premium,Padel,Dombivli
12373,Female,36-45,Basic,Squash,Thane
12374,Male,46+,Basic,Table Tennis,Navi Mumbai
12375,Female,36-45,Basic,Tennis,Mulund
12376,Female,18-25,Basic,Tennis,Kalyan
12377,Male,26-35,Basic,Squash,Thane
12378,Male,18-25,Basic,Padel,Mulund
12379,Female,18-25,Basic,Table Tennis,Dombivli
12380,Female,18-25,Basic,Padel,Dombivli
12381,Female,18-25,Basic,Badminton,Dombivli
12382,Male,36-45,Premium,Badminton,Navi Mumbai
12383,Female,18-25,Premium,Padel,Navi Mumbai
12384,Male,36-45,Basic,Squash,Thane
12385,Male,18-25,Basic,Badminton,Dombivli
12386,Male,36-45,Basic,Tennis,Kalyan
12387,Male,36-45,Elite,Squash,Thane
12388,Female,18-25,Basic,Pickleball,Mumbai
12389,Female,26-35,Basic,Squash,Dombivli
12390,Female,36-45,Basic,Tennis,Dombivli
12391,Male,26-35,Basic,Table Tennis,Dombivli
12392,Male,26-35,Basic,Pickleball,Thane
12393,Male,46+,Basic,Badminton,Thane
12394,Male,36-45,Basic,Squash,Mulund
12395,Female,26-35,Basic,Padel,Kalyan
12396,Female,18-25,Basic,Tennis,Mulund
12397,Male,18-25,Premium,Squash,Powai
12398,Male,18-25,Basic,Badminton,Mumbai
12399,Male,36-45,Basic,Squash,Mumbai
12400,Male,18-25,Basic,Padel,Dombivli
12401,Female,46+,Premium,Table Tennis,Mulund
12402,Female,36-45,Basic,Pickleball,Kalyan
12403,Male,46+,Basic,Tennis,Thane
12404,Female,26-35,Basic,Table Tennis,Mumbai
12405,Male,18-25,Basic,Badminton,Kalyan
12406,Male,18-25,Basic,Tennis,Powai
12407,Female,36-45,Basic,Table Tennis,Kalyan
12408,Male,46+,Basic,Table Tennis,Mumbai
12409,Female,36-45,Basic,Squash,Kalyan
12410,Male,46+,Basic,Pickleball,Kalyan
12411,Male,26-35,Basic,Squash,Navi Mumbai
12412,Male,46+,Basic,Padel,Mumbai
12413,Male,26-35,Basic,Padel,Mulund
12414,Male,18-25,Basic,Padel,Thane
12415,Female,18-25,Premium,Padel,Mumbai
12416,Male,26-35,Premium,Padel,Powai
12417,Female,36-45,Basic,Table Tennis,Mumbai
12418,Male,26-35,Basic,Badminton,Mulund
12419,Female,18-25,Basic,Padel,Dombivli
12420,Male,18-25,Premium,Table Tennis,Navi Mumbai
12421,Male,46+,Basic,Squash,Kalyan
12422,Female,36-45,Basic,Table Tennis,Mulund
12423,Male,36-45,Basic,Tennis,Kalyan
12424,Male,36-45,Premium,Tennis,Mumbai
12425,Male,26-35,Basic,Squash,Kalyan
12426,Male,18-25,Basic,Table Tennis,Navi Mumbai
12427,Male,18-25,Premium,Padel,Dombivli
